"part","FX_Thing","partnumber","testTime","testMonth","testDay","testYear","testHour","testMinute","metricName","metricispass","metricValue","yearWeek"
P1025598-00-U-ST13D0013004R1,P1025598-00-U:ST13D0013004R1,"1025598-00-U",2024-05-22 06:08:29.000,5,22,2024,6,8,DI Alert,1,0.000000,21
P1025598-00-U-ST13D0013004R1,P1025598-00-U:ST13D0013004R1,"1025598-00-U",2024-05-22 06:08:29.000,5,22,2024,6,8,Motor 3.6th Ord Avg,1,0.009641,21
P1025598-00-U-ST13D0013004R1,P1025598-00-U:ST13D0013004R1,"1025598-00-U",2024-05-22 06:08:29.000,5,22,2024,6,8,CH/Input Bearing Race Defect,1,1.268462,21
P1025598-00-U-ST13D0013004R1,P1025598-00-U:ST13D0013004R1,"1025598-00-U",2024-05-22 06:08:29.000,5,22,2024,6,8,CH/Input Bearing Ball Defect,1,1.323625,21
P1025598-00-U-ST13D0013004R1,P1025598-00-U:ST13D0013004R1,"1025598-00-U",2024-05-22 06:08:29.000,5,22,2024,6,8,CH Inter Bearing Race Defect,1,1.458469,21
P1025598-00-U-ST13D0013004R1,P1025598-00-U:ST13D0013004R1,"1025598-00-U",2024-05-22 06:08:29.000,5,22,2024,6,8,CH Inter Bearing Ball Defect,1,1.152621,21
P1025598-00-U-ST13D0013004R1,P1025598-00-U:ST13D0013004R1,"1025598-00-U",2024-05-22 06:08:29.000,5,22,2024,6,8,Inv Gear Side Tach Noise,1,-1.646662,21
P1025598-00-U-ST13D0013004R1,P1025598-00-U:ST13D0013004R1,"1025598-00-U",2024-05-22 06:08:29.000,5,22,2024,6,8,Inv Gear Tack Skipping,1,3306.000000,21
P1025598-00-U-ST13D0013004R1,P1025598-00-U:ST13D0013004R1,"1025598-00-U",2024-05-22 06:08:29.000,5,22,2024,6,8,"6308 Bearing Inner Race Defect",1,2.139762,21
P1025598-00-U-ST13D0013004R1,P1025598-00-U:ST13D0013004R1,"1025598-00-U",2024-05-22 06:09:39.000,5,22,2024,6,9,A2 78 TSwp Coast Grms,1,0.000381,21
P1025598-00-U-ST13D0013004R1,P1025598-00-U:ST13D0013004R1,"1025598-00-U",2024-05-22 06:09:39.000,5,22,2024,6,9,A1 78 TSwp Drive Grms,1,0.012257,21
P1025598-00-U-ST13D0013004R1,P1025598-00-U:ST13D0013004R1,"1025598-00-U",2024-05-22 06:09:39.000,5,22,2024,6,9,A1 243 Tswp Coast Grms,1,0.052338,21
P1025598-00-U-ST13D0013004R1,P1025598-00-U:ST13D0013004R1,"1025598-00-U",2024-05-22 06:09:39.000,5,22,2024,6,9,A1 243 Tswp Drive Grms-600Nm,1,0.492906,21
P1025598-00-U-ST13D0013004R1,P1025598-00-U:ST13D0013004R1,"1025598-00-U",2024-05-22 06:09:39.000,5,22,2024,6,9,A1 TSwp Coast High Order Limit,1,-1.000000,21
P1025598-00-U-ST13D0013004R1,P1025598-00-U:ST13D0013004R1,"1025598-00-U",2024-05-22 06:09:39.000,5,22,2024,6,9,A1 TSwp Drive High Order Limit,1,-1.000000,21
P1025598-00-U-ST13D0013004R1,P1025598-00-U:ST13D0013004R1,"1025598-00-U",2024-05-22 06:09:39.000,5,22,2024,6,9,A1 TSwp Coast Low Order Limit,1,-1.000000,21
P1025598-00-U-ST13D0013004R1,P1025598-00-U:ST13D0013004R1,"1025598-00-U",2024-05-22 06:09:39.000,5,22,2024,6,9,A1 TSwp Drive Low Order Limit,1,-1.000000,21
P1025598-00-U-ST13D0013004R1,P1025598-00-U:ST13D0013004R1,"1025598-00-U",2024-05-22 06:09:39.000,5,22,2024,6,9,PosTorque Bias Range,1,178.280411,21
P1025598-00-U-ST13D0013004R1,P1025598-00-U:ST13D0013004R1,"1025598-00-U",2024-05-22 06:09:39.000,5,22,2024,6,9,PosTorque Bias Range,1,178.280411,21
P1025598-00-U-ST13D0013004R1,P1025598-00-U:ST13D0013004R1,"1025598-00-U",2024-05-22 06:09:39.000,5,22,2024,6,9,Torque Sweep Phase Gate Fault,1,0.000000,21
P1025598-00-U-ST13D0013004R1,P1025598-00-U:ST13D0013004R1,"1025598-00-U",2024-05-22 06:09:39.000,5,22,2024,6,9,Stator Temp Delta,1,0.000000,21
P1025598-00-U-ST13D0013004R1,P1025598-00-U:ST13D0013004R1,"1025598-00-U",2024-05-22 06:09:39.000,5,22,2024,6,9,Torque_Range_Satisfied,1,1910.885254,21
P1025598-00-U-ST13D0013004R1,P1025598-00-U:ST13D0013004R1,"1025598-00-U",2024-05-22 06:09:39.000,5,22,2024,6,9,Input Gear Clicking,1,2.819140,21
P1025598-00-U-ST13D0013004R1,P1025598-00-U:ST13D0013004R1,"1025598-00-U",2024-05-22 06:09:39.000,5,22,2024,6,9,Intermediate Gear Clicking,1,2.349368,21
P1025598-00-U-ST13D0013004R1,P1025598-00-U:ST13D0013004R1,"1025598-00-U",2024-05-22 06:09:39.000,5,22,2024,6,9,Output Gear Clicking,1,2.326020,21
P1025598-00-U-ST13D0013004R1,P1025598-00-U:ST13D0013004R1,"1025598-00-U",2024-05-22 06:09:39.000,5,22,2024,6,9,Coolant Flow Rate,1,19.173641,21
P1025598-00-U-ST13D0013004R1,P1025598-00-U:ST13D0013004R1,"1025598-00-U",2024-05-22 06:09:39.000,5,22,2024,6,9,Coolant Pressure,1,31.858480,21
P1025598-00-U-ST13D0013004R1,P1025598-00-U:ST13D0013004R1,"1025598-00-U",2024-05-22 06:09:39.000,5,22,2024,6,9,"Coolant ""Power""",1,12.684839,21
P1025598-00-U-ST13D0013004R1,P1025598-00-U:ST13D0013004R1,"1025598-00-U",2024-05-22 06:09:39.000,5,22,2024,6,9,RPM Inverter Side,1,618.102112,21
P1025598-00-U-ST13D0013004R1,P1025598-00-U:ST13D0013004R1,"1025598-00-U",2024-05-22 06:09:39.000,5,22,2024,6,9,Torque Inverter Side,1,276.990112,21
P1025598-00-U-ST13D0013004R1,P1025598-00-U:ST13D0013004R1,"1025598-00-U",2024-05-22 06:09:39.000,5,22,2024,6,9,Intermediate Gear Clicking Negative,1,0.086369,21
P1025598-00-U-ST13D0013004R1,P1025598-00-U:ST13D0013004R1,"1025598-00-U",2024-05-22 06:09:39.000,5,22,2024,6,9,Intermediate Gear Clicking Positive,1,0.084582,21
P1025598-00-U-ST13D0013004R1,P1025598-00-U:ST13D0013004R1,"1025598-00-U",2024-05-22 06:09:39.000,5,22,2024,6,9,Input Gear Clicking Negative,1,0.010720,21
P1025598-00-U-ST13D0013004R1,P1025598-00-U:ST13D0013004R1,"1025598-00-U",2024-05-22 06:09:39.000,5,22,2024,6,9,Input Gear Clicking Positive,1,0.004321,21
P1025598-00-U-ST13D0013004R1,P1025598-00-U:ST13D0013004R1,"1025598-00-U",2024-05-22 06:09:39.000,5,22,2024,6,9,Output Gear Clicking Negative,1,0.080005,21
P1025598-00-U-ST13D0013004R1,P1025598-00-U:ST13D0013004R1,"1025598-00-U",2024-05-22 06:09:39.000,5,22,2024,6,9,Output Gear Clicking Positive,1,0.091355,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:35:18.000,5,22,2024,6,35,"6208 Cage Failure",1,57.433037,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:35:18.000,5,22,2024,6,35,Max,1,555.627930,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:35:18.000,5,22,2024,6,35,Torque Inverter Side,1,303.076904,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:37:00.000,5,22,2024,6,37,Motor 1st Ord Max,1,0.117224,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:37:00.000,5,22,2024,6,37,Motor 2nd Order Max,1,0.041355,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:37:00.000,5,22,2024,6,37,Motor 1st Ord Avg,1,0.051981,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:37:00.000,5,22,2024,6,37,Motor 2nd Ord Avg,1,0.022441,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:37:00.000,5,22,2024,6,37,Motor 3rd Ord Avg,1,0.007957,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:37:00.000,5,22,2024,6,37,Motor 4th Ord Avg,1,0.036034,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:37:00.000,5,22,2024,6,37,Growl 4-6,1,0.055135,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:37:00.000,5,22,2024,6,37,DI Alert,1,0.000000,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:37:00.000,5,22,2024,6,37,Motor 3.6th Ord Avg,1,0.012998,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:37:00.000,5,22,2024,6,37,CH/Input Bearing Race Defect,1,1.112084,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:37:00.000,5,22,2024,6,37,CH/Input Bearing Ball Defect,1,1.140182,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:37:00.000,5,22,2024,6,37,CH Inter Bearing Race Defect,1,1.286778,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:37:00.000,5,22,2024,6,37,CH Inter Bearing Ball Defect,1,1.078438,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:37:00.000,5,22,2024,6,37,Inv Gear Side Tach Noise,1,-1.490455,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:37:00.000,5,22,2024,6,37,Inv Gear Tack Skipping,1,3405.000000,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:37:00.000,5,22,2024,6,37,"6308 Bearing Inner Race Defect",1,2.085445,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:38:09.000,5,22,2024,6,38,A2 78 TSwp Coast Grms,1,0.001089,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:38:09.000,5,22,2024,6,38,A1 78 TSwp Drive Grms,1,0.014254,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:38:09.000,5,22,2024,6,38,A1 243 Tswp Coast Grms,1,0.139283,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:38:09.000,5,22,2024,6,38,A1 243 Tswp Drive Grms-600Nm,1,0.330657,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:38:09.000,5,22,2024,6,38,A1 TSwp Coast High Order Limit,1,-1.000000,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:38:09.000,5,22,2024,6,38,A1 TSwp Drive High Order Limit,1,-1.000000,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:38:09.000,5,22,2024,6,38,A1 TSwp Coast Low Order Limit,1,-1.000000,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:38:09.000,5,22,2024,6,38,A1 TSwp Drive Low Order Limit,1,-1.000000,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:38:09.000,5,22,2024,6,38,PosTorque Bias Range,1,151.599548,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:38:09.000,5,22,2024,6,38,PosTorque Bias Range,1,151.599548,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:38:09.000,5,22,2024,6,38,Torque Sweep Phase Gate Fault,1,0.000000,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:38:09.000,5,22,2024,6,38,Stator Temp Delta,1,0.000000,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:38:09.000,5,22,2024,6,38,Torque_Range_Satisfied,1,1972.286011,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:38:09.000,5,22,2024,6,38,Input Gear Clicking,1,2.507244,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:38:09.000,5,22,2024,6,38,Intermediate Gear Clicking,1,2.548910,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:38:09.000,5,22,2024,6,38,Output Gear Clicking,1,2.320126,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:38:09.000,5,22,2024,6,38,Coolant Flow Rate,1,19.142168,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:38:09.000,5,22,2024,6,38,Coolant Pressure,1,31.884193,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:38:09.000,5,22,2024,6,38,"Coolant ""Power""",1,12.742025,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:38:09.000,5,22,2024,6,38,RPM Inverter Side,1,618.164307,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:38:09.000,5,22,2024,6,38,Torque Inverter Side,1,268.347260,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:38:09.000,5,22,2024,6,38,Intermediate Gear Clicking Negative,1,0.057086,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:38:09.000,5,22,2024,6,38,Intermediate Gear Clicking Positive,1,0.063149,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:38:09.000,5,22,2024,6,38,Input Gear Clicking Negative,1,0.006254,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:38:09.000,5,22,2024,6,38,Input Gear Clicking Positive,1,0.017099,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:38:09.000,5,22,2024,6,38,Output Gear Clicking Negative,1,0.069443,21
P1025598-00-U-ST13D0012995,P1025598-00-U:ST13D0012995,"1025598-00-U",2024-05-22 06:38:09.000,5,22,2024,6,38,Output Gear Clicking Positive,1,0.054469,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 06:57:55.000,5,22,2024,6,57,"6208 Cage Failure",1,55.321220,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 06:57:55.000,5,22,2024,6,57,Max,1,554.829041,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 06:57:55.000,5,22,2024,6,57,Torque Inverter Side,1,297.805481,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 06:59:37.000,5,22,2024,6,59,Motor 1st Ord Max,1,0.123380,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 06:59:37.000,5,22,2024,6,59,Motor 2nd Order Max,1,0.028648,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 06:59:37.000,5,22,2024,6,59,Motor 1st Ord Avg,1,0.068437,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 06:59:37.000,5,22,2024,6,59,Motor 2nd Ord Avg,1,0.013092,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 06:59:37.000,5,22,2024,6,59,Motor 3rd Ord Avg,1,0.031265,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 06:59:37.000,5,22,2024,6,59,Motor 4th Ord Avg,1,0.056330,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 06:59:37.000,5,22,2024,6,59,Growl 4-6,1,0.083763,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 06:59:37.000,5,22,2024,6,59,DI Alert,1,0.000000,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 06:59:37.000,5,22,2024,6,59,Motor 3.6th Ord Avg,1,0.014264,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 06:59:37.000,5,22,2024,6,59,CH/Input Bearing Race Defect,1,1.142272,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 06:59:37.000,5,22,2024,6,59,CH/Input Bearing Ball Defect,1,1.221100,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 06:59:37.000,5,22,2024,6,59,CH Inter Bearing Race Defect,1,1.307656,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 06:59:37.000,5,22,2024,6,59,CH Inter Bearing Ball Defect,1,1.108314,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 06:59:37.000,5,22,2024,6,59,Inv Gear Side Tach Noise,1,-1.510422,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 06:59:37.000,5,22,2024,6,59,Inv Gear Tack Skipping,1,3359.000000,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 06:59:37.000,5,22,2024,6,59,"6308 Bearing Inner Race Defect",1,1.648088,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 07:00:46.000,5,22,2024,7,0,A2 78 TSwp Coast Grms,1,0.001260,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 07:00:46.000,5,22,2024,7,0,A1 78 TSwp Drive Grms,1,0.003982,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 07:00:46.000,5,22,2024,7,0,A1 243 Tswp Coast Grms,1,0.012812,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 07:00:46.000,5,22,2024,7,0,A1 243 Tswp Drive Grms-600Nm,1,0.052732,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 07:00:46.000,5,22,2024,7,0,A1 TSwp Coast High Order Limit,1,-1.000000,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 07:00:46.000,5,22,2024,7,0,A1 TSwp Drive High Order Limit,1,-1.000000,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 07:00:46.000,5,22,2024,7,0,A1 TSwp Coast Low Order Limit,1,-1.000000,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 07:00:46.000,5,22,2024,7,0,A1 TSwp Drive Low Order Limit,1,-1.000000,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 07:00:46.000,5,22,2024,7,0,PosTorque Bias Range,1,204.165070,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 07:00:46.000,5,22,2024,7,0,PosTorque Bias Range,1,204.165070,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 07:00:46.000,5,22,2024,7,0,Torque Sweep Phase Gate Fault,1,0.000000,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 07:00:46.000,5,22,2024,7,0,Stator Temp Delta,1,0.000000,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 07:00:46.000,5,22,2024,7,0,Torque_Range_Satisfied,1,1973.701660,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 07:00:46.000,5,22,2024,7,0,Input Gear Clicking,1,2.843333,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 07:00:46.000,5,22,2024,7,0,Intermediate Gear Clicking,1,2.286772,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 07:00:46.000,5,22,2024,7,0,Output Gear Clicking,1,2.239202,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 07:00:46.000,5,22,2024,7,0,Coolant Flow Rate,1,20.065645,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 07:00:46.000,5,22,2024,7,0,Coolant Pressure,1,31.431757,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 07:00:46.000,5,22,2024,7,0,"Coolant ""Power""",1,11.366113,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 07:00:46.000,5,22,2024,7,0,RPM Inverter Side,1,617.852417,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 07:00:46.000,5,22,2024,7,0,Torque Inverter Side,1,279.135925,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 07:00:46.000,5,22,2024,7,0,Intermediate Gear Clicking Negative,1,0.089076,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 07:00:46.000,5,22,2024,7,0,Intermediate Gear Clicking Positive,1,0.175672,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 07:00:46.000,5,22,2024,7,0,Input Gear Clicking Negative,1,0.005837,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 07:00:46.000,5,22,2024,7,0,Input Gear Clicking Positive,1,0.002053,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 07:00:46.000,5,22,2024,7,0,Output Gear Clicking Negative,1,0.061713,21
P1025598-00-U-ST13D0012980R1,P1025598-00-U:ST13D0012980R1,"1025598-00-U",2024-05-22 07:00:46.000,5,22,2024,7,0,Output Gear Clicking Positive,1,0.087879,21
P1025598-01-U-ST19H1075144,P1025598-01-U:ST19H1075144,"1025598-01-U",2024-05-22 07:17:32.000,5,22,2024,7,17,"6208 Cage Failure",0,59.882229,21
P1025598-01-U-ST19H1075144,P1025598-01-U:ST19H1075144,"1025598-01-U",2024-05-22 07:17:32.000,5,22,2024,7,17,Max,1,553.486145,21
P1025598-01-U-ST19H1075144,P1025598-01-U:ST19H1075144,"1025598-01-U",2024-05-22 07:17:32.000,5,22,2024,7,17,Torque Inverter Side,1,310.951050,21
P1025598-01-U-ST19H1075144,P1025598-01-U:ST19H1075144,"1025598-01-U",2024-05-22 07:19:13.000,5,22,2024,7,19,Motor 1st Ord Max,1,0.095755,21
P1025598-01-U-ST19H1075144,P1025598-01-U:ST19H1075144,"1025598-01-U",2024-05-22 07:19:13.000,5,22,2024,7,19,Motor 2nd Order Max,1,0.040049,21
P1025598-01-U-ST19H1075144,P1025598-01-U:ST19H1075144,"1025598-01-U",2024-05-22 07:19:13.000,5,22,2024,7,19,Motor 1st Ord Avg,1,0.050624,21
P1025598-01-U-ST19H1075144,P1025598-01-U:ST19H1075144,"1025598-01-U",2024-05-22 07:19:13.000,5,22,2024,7,19,Motor 2nd Ord Avg,1,0.018577,21
P1025598-01-U-ST19H1075144,P1025598-01-U:ST19H1075144,"1025598-01-U",2024-05-22 07:19:13.000,5,22,2024,7,19,Motor 3rd Ord Avg,1,0.008037,21
P1025598-01-U-ST19H1075144,P1025598-01-U:ST19H1075144,"1025598-01-U",2024-05-22 07:19:13.000,5,22,2024,7,19,Motor 4th Ord Avg,1,0.052404,21
P1025598-01-U-ST19H1075144,P1025598-01-U:ST19H1075144,"1025598-01-U",2024-05-22 07:19:13.000,5,22,2024,7,19,Growl 4-6,1,0.074703,21
P1025598-01-U-ST19H1075144,P1025598-01-U:ST19H1075144,"1025598-01-U",2024-05-22 07:19:13.000,5,22,2024,7,19,DI Alert,1,0.000000,21
P1025598-01-U-ST19H1075144,P1025598-01-U:ST19H1075144,"1025598-01-U",2024-05-22 07:19:13.000,5,22,2024,7,19,Motor 3.6th Ord Avg,1,0.010722,21
P1025598-01-U-ST19H1075144,P1025598-01-U:ST19H1075144,"1025598-01-U",2024-05-22 07:19:13.000,5,22,2024,7,19,CH/Input Bearing Race Defect,1,1.221028,21
P1025598-01-U-ST19H1075144,P1025598-01-U:ST19H1075144,"1025598-01-U",2024-05-22 07:19:13.000,5,22,2024,7,19,CH/Input Bearing Ball Defect,1,1.264848,21
P1025598-01-U-ST19H1075144,P1025598-01-U:ST19H1075144,"1025598-01-U",2024-05-22 07:19:13.000,5,22,2024,7,19,CH Inter Bearing Race Defect,1,1.443087,21
P1025598-01-U-ST19H1075144,P1025598-01-U:ST19H1075144,"1025598-01-U",2024-05-22 07:19:13.000,5,22,2024,7,19,CH Inter Bearing Ball Defect,1,1.140406,21
P1025598-01-U-ST19H1075144,P1025598-01-U:ST19H1075144,"1025598-01-U",2024-05-22 07:19:13.000,5,22,2024,7,19,Inv Gear Side Tach Noise,1,-1.525226,21
P1025598-01-U-ST19H1075144,P1025598-01-U:ST19H1075144,"1025598-01-U",2024-05-22 07:19:13.000,5,22,2024,7,19,Inv Gear Tack Skipping,1,3371.000000,21
P1025598-01-U-ST19H1075144,P1025598-01-U:ST19H1075144,"1025598-01-U",2024-05-22 07:19:13.000,5,22,2024,7,19,"6308 Bearing Inner Race Defect",1,3.069846,21
P1025598-01-U-ST19H1075144,P1025598-01-U:ST19H1075144,"1025598-01-U",2024-05-22 07:20:22.000,5,22,2024,7,20,A2 78 TSwp Coast Grms,1,0.000911,21
